dateTime,usagekW,generationkW
2022-03-02 05:00:00,0.799989444,-0.006911944
2022-03-02 04:00:00,0.649685556,-0.007029722
2022-03-02 03:00:00,0.744304167,-0.006867222
2022-03-02 02:00:00,0.751786667,-0.007015833
2022-03-02 01:00:00,0.604225556,-0.006868056
2022-03-02 00:00:00,0.631121389,-0.007003056
2022-03-01 23:00:00,0.799415000,-0.006873889
2022-03-01 22:00:00,0.837872778,-0.007052500
2022-03-01 21:00:00,0.922339722,-0.007563333
2022-03-01 20:00:00,1.063245833,-0.009803333
2022-03-01 19:00:00,1.439981667,-0.009831667
2022-03-01 18:00:00,1.573583889,0.053588889
2022-03-01 17:00:00,1.281780000,1.048970833
2022-03-01 16:00:00,1.534168333,3.080342222
2022-03-01 15:00:00,0.757553889,4.871710556
2022-03-01 14:00:00,0.879582778,5.165368889
2022-03-01 13:00:00,1.052703611,5.550819444
2022-03-01 12:00:00,1.029955000,6.158843889
2022-03-01 11:00:00,2.061418611,5.487040000
2022-03-01 10:00:00,2.378761389,4.501793611
2022-03-01 09:00:00,2.909076389,3.044012778
2022-03-01 08:00:00,1.767825278,1.247906111
2022-03-01 07:00:00,2.133430556,0.298202222
2022-03-01 06:00:00,2.557699167,-0.008943056
2022-03-01 05:00:00,1.261597778,-0.006931667
2022-03-01 04:00:00,0.959621389,-0.007084167
2022-03-01 03:00:00,0.772702222,-0.006937500
2022-03-01 02:00:00,0.944461111,-0.007051944
2022-03-01 01:00:00,0.743288611,-0.006905556
2022-03-01 00:00:00,0.731628611,-0.007043889
